노선명,역명,승차총승객수,하차총승객수,승하차총승객수
1호선,동대문,247393,252113,499506
1호선,동묘앞,170081,179344,349425
1호선,서울역,929658,886086,1815744
1호선,시청,461629,469420,931049
1호선,신설동,319925,317949,637874
1호선,제기동,354459,362931,717390
1호선,종각,837445,825978,1663423
1호선,종로3가,566429,529367,1095796
1호선,종로5가,493771,495426,989197
1호선,청량리(서울시립대입구),443973,441736,885709
2호선,강남,1889808,1904890,3794698
2호선,강변(동서울터미널),697613,686006,1383619
2호선,건대입구,709953,779180,1489133
2호선,교대(법원.검찰청),777685,880104,1657789
2호선,구로디지털단지,1352257,1353603,2705860
2호선,구의(광진구청),520886,506215,1027101
2호선,낙성대(강감찬),600630,572732,1173362
2호선,당산,429406,499346,928752
2호선,대림(구로구청),547031,553067,1100098
2호선,도림천,28139,29507,57646
2호선,동대문역사문화공원(DDP),261771,292873,554644
2호선,뚝섬,428674,465008,893682
2호선,문래,464826,477984,942810
2호선,방배,383334,395659,778993
2호선,봉천,536676,489822,1026498
2호선,사당,805455,886282,1691737
2호선,삼성(무역센터),1158509,1193001,2351510
2호선,상왕십리,302069,290463,592532
2호선,서울대입구(관악구청),1044715,1011132,2055847
2호선,서초,484154,481204,965358
2호선,선릉,1282442,1148316,2430758
2호선,성수,708433,781070,1489503
2호선,시청,522326,521786,1044112
2호선,신답,34771,39299,74070
2호선,신당,296947,301224,598171
2호선,신대방,580073,554071,1134144
2호선,신도림,1074048,1054615,2128663
2호선,신림,1383978,1329295,2713273
2호선,신설동,69193,67539,136732
2호선,신정네거리,208060,216322,424382
2호선,신촌,680258,712448,1392706
2호선,아현,218029,205962,423991
2호선,양천구청,144439,151472,295911
2호선,역삼,1110451,1237599,2348050
2호선,영등포구청,503306,510499,1013805
2호선,왕십리(성동구청),347106,283273,630379
2호선,용답,54849,53201,108050
2호선,용두(동대문구청),48734,50987,99721
2호선,을지로3가,465538,466295,931833
2호선,을지로4가,285034,281135,566169
2호선,을지로입구,862231,887665,1749896
2호선,이대,254900,263360,518260
2호선,잠실(송파구청),1373824,1370454,2744278
2호선,잠실나루,325431,315257,640688
2호선,잠실새내,447424,452174,899598
2호선,종합운동장,153697,166113,319810
2호선,충정로(경기대입구),221704,234871,456575
2호선,한양대,178584,200390,378974
2호선,합정,644550,680790,1325340
2호선,홍대입구,995569,1058715,2054284
3호선,가락시장,202924,199009,401933
3호선,경복궁(정부서울청사),396521,391498,788019
3호선,경찰병원,170372,169687,340059
3호선,고속터미널,828533,818549,1647082
3호선,교대(법원.검찰청),321123,214635,535758
3호선,구파발,460231,428724,888955
3호선,금호,179753,165614,345367
3호선,남부터미널(예술의전당),629214,648096,1277310
3호선,녹번,311393,276960,588353
3호선,대청,218899,199176,418075
3호선,대치,228885,228032,456917
3호선,도곡,119829,120323,240152
3호선,독립문,153654,159380,313034
3호선,동대입구,157335,165512,322847
3호선,매봉,261722,250546,512268
3호선,무악재,84517,85668,170185
3호선,불광,356267,378862,735129
3호선,수서,361725,366034,727759
3호선,신사,642371,697878,1340249
3호선,안국,421449,433486,854935
3호선,압구정,673963,727277,1401240
3호선,약수,285821,281366,567187
3호선,양재(서초구청),854174,924531,1778705
3호선,연신내,837465,786837,1624302
3호선,오금,141136,124610,265746
3호선,옥수,199945,206236,406181
3호선,을지로3가,235143,248691,483834
3호선,일원,208787,202957,411744
3호선,잠원,129306,124972,254278
3호선,종로3가,218311,257114,475425
3호선,지축,75338,72498,147836
3호선,충무로,18,0,18
3호선,학여울,45658,47061,92719
3호선,홍제,383361,361961,745322
4호선,길음,449194,430897,880091
4호선,남태령,24216,21134,45350
4호선,노원,419521,477599,897120
4호선,당고개,268391,243559,511950
4호선,동대문,463881,470458,934339
4호선,동대문역사문화공원(DDP),323571,304235,627806
4호선,동작(현충원),56160,59214,115374
4호선,명동,381615,403217,784832
4호선,미아(서울사이버대학),342419,326128,668547
4호선,미아사거리,621213,603034,1224247
4호선,사당,534555,459599,994154
4호선,삼각지,103185,112199,215384
4호선,상계,423793,385546,809339
4호선,서울역,254311,344855,599166
4호선,성신여대입구(돈암),429267,412919,842186
4호선,수유(강북구청),748741,740602,1489343
4호선,숙대입구(갈월),291266,285828,577094
4호선,신용산,337557,354068,691625
4호선,쌍문,661251,593208,1254459
4호선,이촌(국립중앙박물관),144332,166127,310459
4호선,창동,581777,617181,1198958
4호선,총신대입구(이수),425191,466120,891311
4호선,충무로,589988,615679,1205667
4호선,한성대입구(삼선교),296392,290279,586671
4호선,혜화,636943,648710,1285653
4호선,회현(남대문시장),517134,549385,1066519
5호선,강동,467120,401716,868836
5호선,개롱,138194,141694,279888
5호선,개화산,112987,106530,219517
5호선,거여,169698,160028,329726
5호선,고덕,188221,188643,376864
5호선,공덕,311966,338141,650107
5호선,광나루(장신대),285138,257335,542473
5호선,광화문(세종문화회관),703102,745566,1448668
5호선,군자(능동),234309,258129,492438
5호선,굽은다리(강동구민회관앞),194968,183213,378181
5호선,길동,162782,169955,332737
5호선,김포공항,131005,124901,255906
5호선,까치산,636015,601098,1237113
5호선,답십리,351130,320169,671299
5호선,동대문역사문화공원(DDP),62379,71978,134357
5호선,둔촌동,177952,178660,356612
5호선,마곡,190100,179869,369969
5호선,마장,120058,112140,232198
5호선,마천,114008,114399,228407
5호선,마포,312378,324731,637109
5호선,명일,181139,187566,368705
5호선,목동,376257,412405,788662
5호선,발산,413070,424433,837503
5호선,방이,150315,156258,306573
5호선,방화,149094,141119,290213
5호선,상일동,422656,358366,781022
5호선,서대문,392791,402557,795348
5호선,송정,148376,137634,286010
5호선,신금호,137165,138815,275980
5호선,신길,80501,86725,167226
5호선,신정(은행정),304373,233670,538043
5호선,아차산(어린이대공원후문),309746,301313,611059
5호선,애오개,155419,156619,312038
5호선,양평,163833,161803,325636
5호선,여의나루,203550,207194,410744
5호선,여의도,573085,608404,1181489
5호선,영등포구청,88462,89277,177739
5호선,영등포시장,188363,195100,383463
5호선,오금,85064,83022,168086
5호선,오목교(목동운동장앞),475831,518654,994485
5호선,올림픽공원(한국체대),90341,76996,167337
5호선,왕십리(성동구청),94690,105993,200683
5호선,우장산,317595,311135,628730
5호선,을지로4가,131258,134376,265634
5호선,장한평,396116,393414,789530
5호선,종로3가,254918,257832,512750
5호선,천호(풍납토성),379128,407402,786530
5호선,청구,88483,80760,169243
5호선,충정로(경기대입구),111895,113394,225289
5호선,행당,179520,158834,338354
5호선,화곡,621695,572311,1194006
6호선,고려대(종암),171804,166159,337963
6호선,공덕,401250,395179,796429
6호선,광흥창(서강),194117,188160,382277
6호선,구산,159329,120060,279389
6호선,녹사평(용산구청),92092,89055,181147
6호선,대흥(서강대앞),171567,177692,349259
6호선,독바위,60869,62728,123597
6호선,돌곶이,201446,188916,390362
6호선,동묘앞,164497,169929,334426
6호선,디지털미디어시티,293558,322774,616332
6호선,마포구청,302728,266383,569111
6호선,망원,290261,318782,609043
6호선,버티고개,49385,46827,96212
6호선,보문,157487,144204,301691
6호선,봉화산(서울의료원),200877,180496,381373
6호선,불광,97220,100681,197901
6호선,삼각지,120273,105348,225621
6호선,상수,166374,188922,355296
6호선,상월곡(한국과학기술연구원),135873,119606,255479
6호선,새절(신사),282697,263020,545717
6호선,석계,275285,280463,555748
6호선,신내,4,0,4
6호선,신당,168010,181850,349860
6호선,안암(고대병원앞),235205,237910,473115
6호선,약수,77129,78051,155180
6호선,역촌,81168,92991,174159
6호선,연신내,11,0,11
6호선,월곡(동덕여대),248591,241274,489865
6호선,월드컵경기장(성산),98460,104085,202545
6호선,응암,380214,370982,751196
6호선,이태원,169191,175845,345036
6호선,증산(명지대앞),219851,213072,432923
6호선,창신,78557,63487,142044
6호선,청구,82989,89097,172086
6호선,태릉입구,115569,130679,246248
6호선,한강진,143822,169395,313217
6호선,합정,267347,267128,534475
6호선,화랑대(서울여대입구),256226,197393,453619
6호선,효창공원앞,151934,135446,287380
7호선,가산디지털단지,1023323,1034196,2057519
7호선,강남구청,345542,389542,735084
7호선,건대입구,256432,271489,527921
7호선,고속터미널,325045,282430,607475
7호선,공릉(서울과학기술대),256805,256673,513478
7호선,광명사거리,505988,494498,1000486
7호선,군자(능동),312357,247012,559369
7호선,굴포천,180241,188651,368892
7호선,까치울,159538,152565,312103
7호선,남구로,345615,366896,712511
7호선,남성,246590,225846,472436
7호선,내방,313368,321483,634851
7호선,노원,422935,451545,874480
7호선,논현,444847,490549,935396
7호선,대림(구로구청),164830,163730,328560
7호선,도봉산,200731,229905,430636
7호선,뚝섬유원지,188118,185377,373495
7호선,마들,260216,245387,505603
7호선,먹골,220635,212013,432648
7호선,면목,339333,327758,667091
7호선,반포,133987,129892,263879
7호선,보라매,217835,217783,435618
7호선,부천시청,252021,246616,498637
7호선,부천종합운동장,96762,82500,179262
7호선,부평구청,248369,200000,448369
7호선,사가정,340247,340468,680715
7호선,삼산체육관,98763,87986,186749
7호선,상도,224962,214769,439731
7호선,상동,258292,267311,525603
7호선,상봉(시외버스터미널),364720,342410,707130
7호선,수락산,273219,271073,544292
7호선,숭실대입구(살피재),274169,274139,548308
7호선,신대방삼거리,359555,339354,698909
7호선,신중동,298906,297775,596681
7호선,신풍,237387,224662,462049
7호선,어린이대공원(세종대),239095,235442,474537
7호선,온수(성공회대입구),238409,220749,459158
7호선,용마산(용마폭포공원),130923,123190,254113
7호선,이수,338767,335143,673910
7호선,장승배기,217169,210774,427943
7호선,장암,52616,18731,71347
7호선,중계,319594,287643,607237
7호선,중곡,213594,196070,409664
7호선,중화,240114,231473,471587
7호선,천왕,223582,208341,431923
7호선,철산,480672,495608,976280
7호선,청담,439332,497313,936645
7호선,춘의,200464,195119,395583
7호선,태릉입구,181157,169814,350971
7호선,하계,388065,362984,751049
7호선,학동,524516,565954,1090470
8호선,가락시장,168613,192322,360935
8호선,강동구청,226083,237633,463716
8호선,남한산성입구(성남법원.검찰청),306185,277824,584009
8호선,단대오거리,221304,208500,429804
8호선,모란,95456,72324,167780
8호선,몽촌토성(평화의문),113073,120045,233118
8호선,문정,463896,485646,949542
8호선,복정,228952,196634,425586
8호선,산성,117484,115322,232806
8호선,석촌,160129,184306,344435
8호선,송파,196207,185911,382118
8호선,수진,105123,96495,201618
8호선,신흥,95633,102731,198364
8호선,암사,413635,361502,775137
8호선,잠실(송파구청),279541,325308,604849
8호선,장지,373610,357017,730627
8호선,천호(풍납토성),349972,403931,753903
9호선,가양,439166,425134,864300
9호선,개화,54953,39057,94010
9호선,고속터미널,241199,309774,550973
9호선,공항시장,59333,64458,123791
9호선,구반포,58276,61342,119618
9호선,국회의사당,367831,371408,739239
9호선,김포공항,148457,197608,346065
9호선,노들,96251,81749,178000
9호선,노량진,577910,571598,1149508
9호선,당산,390413,387762,778175
9호선,동작(현충원),39922,32904,72826
9호선,등촌,222030,219313,441343
9호선,마곡나루(서울식물원),216419,216952,433371
9호선,사평,65761,63999,129760
9호선,샛강,117863,124109,241972
9호선,선유도,168320,162084,330404
9호선,신논현,666981,684032,1351013
9호선,신목동,85720,76615,162335
9호선,신반포,61065,60353,121418
9호선,신방화,143607,139375,282982
9호선,양천향교,194912,200942,395854
9호선,여의도,522703,508871,1031574
9호선,염창,365593,355455,721048
9호선,증미,151522,150578,302100
9호선,흑석(중앙대입구),162078,170747,332825
9호선2~3단계,둔촌오륜,24341,20901,45242
9호선2~3단계,봉은사,340111,344349,684460
9호선2~3단계,삼성중앙,144455,150051,294506
9호선2~3단계,삼전,133732,131435,265167
9호선2~3단계,석촌,160237,138290,298527
9호선2~3단계,석촌고분,116372,115538,231910
9호선2~3단계,선정릉,201219,216771,417990
9호선2~3단계,송파나루,88083,94735,182818
9호선2~3단계,언주,208628,209839,418467
9호선2~3단계,올림픽공원(한국체대),114575,113519,228094
9호선2~3단계,종합운동장,89119,86802,175921
9호선2~3단계,중앙보훈병원,214956,191230,406186
9호선2~3단계,한성백제,48685,43871,92556
경강선,경기광주,150478,143253,293731
경강선,곤지암,44971,43570,88541
경강선,부발,36475,32934,69409
경강선,삼동,50076,45266,95342
경강선,세종대왕릉,5813,5777,11590
경강선,신둔도예촌,23828,21941,45769
경강선,여주,41687,41589,83276
경강선,이매,23999,20527,44526
경강선,이천,48255,51102,99357
경강선,초월,59375,57304,116679
경강선,판교,95343,93141,188484
경부선,가산디지털단지,402854,462451,865305
경부선,관악,157506,145425,302931
경부선,광명,64230,54054,118284
경부선,구로,388899,394672,783571
경부선,군포,158853,157519,316372
경부선,금정,555153,567360,1122513
경부선,금천구청,249707,246971,496678
경부선,남영,225094,236593,461687
경부선,노량진,189691,186066,375757
경부선,당정,135012,128769,263781
경부선,대방,290157,294393,584550
경부선,독산,360642,379500,740142
경부선,두정,98468,99065,197533
경부선,명학,199956,198220,398176
경부선,병점,286576,283382,569958
경부선,서동탄,34698,29094,63792
경부선,서울역,99166,27438,126604
경부선,서정리,137323,130670,267993
경부선,석수,222958,195350,418308
경부선,성균관대,295860,290427,586287
경부선,성환,72975,72371,145346
경부선,세류,65226,60191,125417
경부선,세마,53610,49064,102674
경부선,송탄,86813,80592,167405
경부선,수원,725355,774558,1499913
경부선,신길,206552,173178,379730
경부선,신도림,89185,89267,178452
경부선,안양,485330,483529,968859
경부선,영등포,793891,831899,1625790
경부선,오산,191506,188983,380489
경부선,오산대,66548,61757,128305
경부선,용산,657482,674028,1331510
경부선,의왕,192914,191363,384277
경부선,지제,50596,46933,97529
경부선,직산,15439,15597,31036
경부선,진위,32619,28520,61139
경부선,천안,103173,106008,209181
경부선,평택,235537,231085,466622
경부선,화서,160135,155446,315581
경원선,가능,142183,135846,278029
경원선,광운대,186838,177699,364537
경원선,녹양,99959,94289,194248
경원선,녹천,102819,85258,188077
경원선,덕계,56881,49739,106620
경원선,덕정,134137,130315,264452
경원선,도봉,129840,123671,253511
경원선,도봉산,167019,103282,270301
경원선,동두천,45825,53195,99020
경원선,동두천중앙,69771,67171,136942
경원선,망월사,170787,173276,344063
경원선,방학,205500,201767,407267
경원선,보산,33829,30437,64266
경원선,서빙고,39777,36164,75941
경원선,석계,186419,212513,398932
경원선,소요산,65604,55243,120847
경원선,신이문,191965,174098,366063
경원선,양주,168652,156590,325242
경원선,옥수,1025,643,1668
경원선,왕십리(성동구청),295085,332460,627545
경원선,외대앞,159282,155651,314933
경원선,월계,141156,130576,271732
경원선,응봉,38877,32675,71552
경원선,의정부,382436,399265,781701
경원선,이촌(국립중앙박물관),82281,63177,145458
경원선,지행,141455,139963,281418
경원선,창동,11,0,11
경원선,청량리(서울시립대입구),291532,318857,610389
경원선,한남,92197,87133,179330
경원선,회룡,268514,262300,530814
경의선,가좌,114595,105107,219702
경의선,강매,64783,54903,119686
경의선,검암,2,0,2
경의선,계양,6,0,6
경의선,곡산,12215,12892,25107
경의선,공덕,72359,67129,139488
경의선,금릉,95858,94838,190696
경의선,금촌,138045,136564,274609
경의선,김포공항,1,0,1
경의선,능곡,80101,72077,152178
경의선,디지털미디어시티,49795,48234,98029
경의선,문산,112885,112603,225488
경의선,백마,148190,139559,287749
경의선,서강대,43264,42005,85269
경의선,서울역,93330,117943,211273
경의선,수색,51208,53347,104555
경의선,신촌,17224,22664,39888
경의선,야당,125766,121690,247456
경의선,운정,127096,119921,247017
경의선,월롱,59360,53758,113118
경의선,일산,201252,199795,401047
경의선,임진강,214,192,406
경의선,탄현,162600,156890,319490
경의선,파주,35925,26653,62578
경의선,풍산,114646,106545,221191
경의선,행신,168326,166281,334607
경의선,홍대입구,32610,36424,69034
경의선,화전,42638,39321,81959
경의선,효창공원앞,60922,68997,129919
경인선,간석,124878,118695,243573
경인선,개봉,461159,468931,930090
경인선,구일,139200,142508,281708
경인선,도원,73211,74660,147871
경인선,도화,78853,71707,150560
경인선,동암,331891,331755,663646
경인선,동인천,296085,282454,578539
경인선,백운,156036,153459,309495
경인선,부개,180507,169929,350436
경인선,부천,688614,692623,1381237
경인선,부평,610236,656936,1267172
경인선,소사,202735,192088,394823
경인선,송내,606923,605406,1212329
경인선,역곡,587391,581645,1169036
경인선,오류동,252989,239406,492395
경인선,온수(성공회대입구),145569,142841,288410
경인선,인천,60066,44934,105000
경인선,제물포,225087,211031,436118
경인선,주안,409856,374417,784273
경인선,중동,195603,183893,379496
경춘선,가평,34816,35687,70503
경춘선,갈매,63868,54661,118529
경춘선,강촌,8567,8693,17260
경춘선,굴봉산,3202,3225,6427
경춘선,금곡,31907,30061,61968
경춘선,김유정,5572,5663,11235
경춘선,남춘천,46665,47975,94640
경춘선,대성리,10750,9756,20506
경춘선,마석,78998,76556,155554
경춘선,백양리,2248,2281,4529
경춘선,별내,55601,53948,109549
경춘선,사릉,75429,70851,146280
경춘선,상천,5738,5631,11369
경춘선,신내,30907,31249,62156
경춘선,천마산,33193,30580,63773
경춘선,청평,33981,34694,68675
경춘선,춘천,27303,24921,52224
경춘선,퇴계원,77587,70836,148423
경춘선,평내호평,125657,122381,248038
공항철도 1호선,검암,157709,152381,310090
공항철도 1호선,계양,198116,180604,378720
공항철도 1호선,공덕,44614,57416,102030
공항철도 1호선,공항화물청사,51096,55703,106799
공항철도 1호선,김포공항,191759,117654,309413
공항철도 1호선,디지털미디어시티,287655,259834,547489
공항철도 1호선,마곡나루(서울식물원),170046,153784,323830
공항철도 1호선,서울역,141516,130973,272489
공항철도 1호선,영종,57926,58614,116540
공항철도 1호선,운서,123516,122685,246201
공항철도 1호선,인천공항1터미널,72512,71566,144078
공항철도 1호선,인천공항2터미널,37497,34977,72474
공항철도 1호선,청라국제도시,135454,127816,263270
공항철도 1호선,홍대입구,160467,166680,327147
과천선,경마공원,24152,23830,47982
과천선,과천,108225,97661,205886
과천선,대공원,45206,48268,93474
과천선,범계,548689,539332,1088021
과천선,선바위,192572,167060,359632
과천선,인덕원,521136,534154,1055290
과천선,정부과천청사,199803,197759,397562
과천선,평촌,388180,384744,772924
분당선,가천대,142229,161931,304160
분당선,강남구청,207062,238521,445583
분당선,개포동,72270,76954,149224
분당선,구룡,35866,34636,70502
분당선,구성,105081,107261,212342
분당선,기흥,204202,192021,396223
분당선,대모산입구,74330,69072,143402
분당선,도곡,141613,144574,286187
분당선,망포,281368,266543,547911
분당선,매교,53474,53190,106664
분당선,매탄권선,93569,89036,182605
분당선,모란,438096,444232,882328
분당선,미금,338341,360444,698785
분당선,보정,54566,45498,100064
분당선,복정,9,0,9
분당선,상갈,113961,106991,220952
분당선,서울숲,196083,197831,393914
분당선,서현,523988,537246,1061234
분당선,선릉,292612,461335,753947
분당선,선정릉,175742,189418,365160
분당선,수내,272273,275344,547617
분당선,수서,293858,302036,595894
분당선,수원,162887,113083,275970
분당선,수원시청,226830,252578,479408
분당선,신갈,96701,94368,191069
분당선,압구정로데오,353444,404374,757818
분당선,야탑,542960,571137,1114097
분당선,영통,168089,174796,342885
분당선,오리,250547,213281,463828
분당선,이매,121136,111292,232428
분당선,정자,357017,384684,741701
분당선,죽전,284226,309857,594083
분당선,청명,88346,83800,172146
분당선,태평,287935,277799,565734
분당선,한티,283281,303520,586801
수인선,남동인더스파크,46556,50905,97461
수인선,달월,1717,1156,2873
수인선,소래포구,96869,90678,187547
수인선,송도,51770,47006,98776
수인선,숭의,76278,70725,147003
수인선,신포,35220,36763,71983
수인선,연수,89863,91471,181334
수인선,원인재,86173,87958,174131
수인선,월곶,46682,43761,90443
수인선,인천,17506,28962,46468
수인선,인천논현,111841,118655,230496
수인선,인하대,108882,102394,211276
수인선,호구포,72707,73328,146035
안산선,고잔,172117,167801,339918
안산선,대야미,109163,98003,207166
안산선,반월,95064,90184,185248
안산선,산본,351145,373838,724983
안산선,상록수,385549,378557,764106
안산선,수리산,93240,73347,166587
안산선,신길온천,34212,30545,64757
안산선,안산,245290,219505,464795
안산선,오이도,188968,181986,370954
안산선,정왕,166717,176878,343595
안산선,중앙,331788,349811,681599
안산선,초지,90823,92249,183072
안산선,한대앞,163867,161920,325787
우이신설선,4.19민주묘지,58365,56744,115109
우이신설선,가오리,84631,83493,168124
우이신설선,보문,31581,32226,63807
우이신설선,북한산보국문,120305,115446,235751
우이신설선,북한산우이,53276,48424,101700
우이신설선,삼양,42272,45305,87577
우이신설선,삼양사거리,50745,51385,102130
우이신설선,성신여대입구(돈암),63676,71979,135655
우이신설선,솔밭공원,50017,48675,98692
우이신설선,솔샘,122166,113614,235780
우이신설선,신설동,47465,47287,94752
우이신설선,정릉,91575,86479,178054
우이신설선,화계,68534,63400,131934
일산선,대곡,40703,30731,71434
일산선,대화,295024,228343,523367
일산선,마두,163761,169628,333389
일산선,백석,216439,217638,434077
일산선,삼송,384694,370916,755610
일산선,원당,243672,230999,474671
일산선,원흥,197422,184617,382039
일산선,정발산,151332,157600,308932
일산선,주엽,189388,192460,381848
일산선,화정,370460,378514,748974
장항선,배방,19429,18620,38049
장항선,봉명,25574,24432,50006
장항선,신창(순천향대),32903,30938,63841
장항선,쌍용(나사렛대),44694,41238,85932
장항선,아산,53901,50250,104151
장항선,온양온천,71239,72949,144188
중앙선,구리,292420,294619,587039
중앙선,국수,15542,15331,30873
중앙선,덕소,125342,125261,250603
중앙선,도농,219017,194702,413719
중앙선,도심,57505,43920,101425
중앙선,망우,162725,158120,320845
중앙선,상봉(시외버스터미널),128449,125212,253661
중앙선,신원,4428,3877,8305
중앙선,아신,11569,11589,23158
중앙선,양수,40316,41196,81512
중앙선,양원,37829,38782,76611
중앙선,양정,18817,16604,35421
중앙선,양평,57611,58704,116315
중앙선,오빈,6178,6212,12390
중앙선,용문,42556,43708,86264
중앙선,운길산,19069,18654,37723
중앙선,원덕,7502,7221,14723
중앙선,중랑,119150,113665,232815
중앙선,지평,1362,1059,2421
중앙선,팔당,18235,17922,36157
중앙선,회기,506269,488153,994422
