노선명,역명,승차총승객수,하차총승객수,승하차총승객수
1호선,동대문,299826,319224,619050
1호선,동묘앞,201491,210572,412063
1호선,서울역,1304813,1218162,2522975
1호선,시청,600933,608809,1209742
1호선,신설동,359967,350250,710217
1호선,제기동,474037,488424,962461
1호선,종각,1045122,1008975,2054097
1호선,종로3가,778142,739750,1517892
1호선,종로5가,618605,616001,1234606
1호선,청량리(서울시립대입구),556636,565090,1121726
2호선,강남,2468243,2511068,4979311
2호선,강변(동서울터미널),956856,955996,1912852
2호선,건대입구,944025,1028927,1972952
2호선,교대(법원.검찰청),879914,1001048,1880962
2호선,구로디지털단지,1536614,1538724,3075338
2호선,구의(광진구청),581782,564719,1146501
2호선,낙성대,681819,656698,1338517
2호선,당산,476921,546502,1023423
2호선,대림(구로구청),652011,665862,1317873
2호선,도림천,29099,31153,60252
2호선,동대문역사문화공원,370191,423842,794033
2호선,뚝섬,465726,495887,961613
2호선,문래,507420,513542,1020962
2호선,방배,428878,441458,870336
2호선,봉천,594503,547663,1142166
2호선,사당,973494,1067787,2041281
2호선,삼성(무역센터),1381081,1406207,2787288
2호선,상왕십리,339898,325688,665586
2호선,서울대입구(관악구청),1216442,1171456,2387898
2호선,서초,521984,519226,1041210
2호선,선릉,1390285,1235844,2626129
2호선,성수,758224,819200,1577424
2호선,시청,637006,611326,1248332
2호선,신답,38149,42886,81035
2호선,신당,341271,354864,696135
2호선,신대방,663894,631321,1295215
2호선,신도림,1308504,1291971,2600475
2호선,신림,1608675,1558216,3166891
2호선,신설동,87570,87440,175010
2호선,신정네거리,229927,237333,467260
2호선,신촌,1013516,1039152,2052668
2호선,아현,239711,229394,469105
2호선,양천구청,171776,180380,352156
2호선,역삼,1251951,1390677,2642628
2호선,영등포구청,548869,554189,1103058
2호선,왕십리(성동구청),425150,356782,781932
2호선,용답,62046,60907,122953
2호선,용두(동대문구청),58868,61860,120728
2호선,을지로3가,560708,560971,1121679
2호선,을지로4가,323963,322897,646860
2호선,을지로입구,1202483,1213334,2415817
2호선,이대,366660,384883,751543
2호선,잠실(송파구청),1917672,1862185,3779857
2호선,잠실나루,383854,372099,755953
2호선,잠실새내,558855,562725,1121580
2호선,종합운동장,206700,229297,435997
2호선,충정로(경기대입구),255936,268897,524833
2호선,한양대,190277,205673,395950
2호선,합정,768915,811384,1580299
2호선,홍대입구,1700656,1811987,3512643
3호선,가락시장,242822,237738,480560
3호선,경복궁(정부서울청사),515448,518472,1033920
3호선,경찰병원,195326,194341,389667
3호선,고속터미널,1246532,1265736,2512268
3호선,교대(법원.검찰청),363299,234081,597380
3호선,구파발,521637,483022,1004659
3호선,금호,203654,188341,391995
3호선,남부터미널(예술의전당),792325,812406,1604731
3호선,녹번,332546,293768,626314
3호선,대청,242776,220002,462778
3호선,대치,302081,293182,595263
3호선,도곡,135925,137108,273033
3호선,독립문,176171,179760,355931
3호선,동대입구,221271,240300,461571
3호선,매봉,284883,271997,556880
3호선,무악재,95840,96619,192459
3호선,불광,409724,444484,854208
3호선,수서,430991,430853,861844
3호선,신사,784937,842804,1627741
3호선,안국,552530,576275,1128805
3호선,압구정,818548,886458,1705006
3호선,약수,326313,315213,641526
3호선,양재(서초구청),976423,1047925,2024348
3호선,연신내,961435,917036,1878471
3호선,오금,159334,139677,299011
3호선,옥수,225889,231992,457881
3호선,을지로3가,276406,286266,562672
3호선,일원,245557,244045,489602
3호선,잠원,150263,144541,294804
3호선,종로3가,265912,320977,586889
3호선,지축,48227,49068,97295
3호선,충무로,35,0,35
3호선,학여울,48528,49282,97810
3호선,홍제,430532,407214,837746
4호선,길음,513646,486241,999887
4호선,남태령,30809,26813,57622
4호선,노원,506842,579059,1085901
4호선,당고개,301886,277381,579267
4호선,동대문,518765,530143,1048908
4호선,동대문역사문화공원,482662,434620,917282
4호선,동작(현충원),53308,55895,109203
4호선,명동,759624,810893,1570517
4호선,미아(서울사이버대학),377472,356289,733761
4호선,미아사거리,704566,686030,1390596
4호선,사당,655061,558795,1213856
4호선,삼각지,117370,133084,250454
4호선,상계,477178,429832,907010
4호선,서울역,326890,536875,863765
4호선,성신여대입구(돈암),524748,503542,1028290
4호선,수유(강북구청),865516,863493,1729009
4호선,숙대입구(갈월),336631,331453,668084
4호선,신용산,404305,421051,825356
4호선,쌍문,751803,678380,1430183
4호선,이촌(국립중앙박물관),199700,217851,417551
4호선,창동,667463,710646,1378109
4호선,총신대입구(이수),500640,548668,1049308
4호선,충무로,711240,728896,1440136
4호선,한성대입구(삼선교),333381,320890,654271
4호선,혜화,880249,897819,1778068
4호선,회현(남대문시장),656581,698634,1355215
5호선,강동,485783,426043,911826
5호선,개롱,162235,166297,328532
5호선,개화산,137144,130298,267442
5호선,거여,185995,173726,359721
5호선,고덕,226507,225127,451634
5호선,공덕,341671,367110,708781
5호선,광나루(장신대),321601,287822,609423
5호선,광화문(세종문화회관),825076,866797,1691873
5호선,군자(능동),262198,287000,549198
5호선,굽은다리(강동구민회관앞),223983,213243,437226
5호선,길동,180926,192669,373595
5호선,김포공항,193871,182764,376635
5호선,까치산,714248,679194,1393442
5호선,답십리,387201,353188,740389
5호선,동대문역사문화공원,72304,85348,157652
5호선,둔촌동,205241,209288,414529
5호선,마곡,176170,164315,340485
5호선,마장,148323,142206,290529
5호선,마천,122089,122054,244143
5호선,마포,351095,360613,711708
5호선,명일,205966,213611,419577
5호선,목동,432876,468646,901522
5호선,발산,464012,471182,935194
5호선,방이,177437,182779,360216
5호선,방화,167965,159164,327129
5호선,상일동,368684,312213,680897
5호선,서대문,442403,453806,896209
5호선,송정,175049,160361,335410
5호선,신금호,151788,152198,303986
5호선,신길,83663,93704,177367
5호선,신정(은행정),330138,253812,583950
5호선,아차산(어린이대공원후문),333699,324123,657822
5호선,애오개,175702,176920,352622
5호선,양평,170305,167983,338288
5호선,여의나루,174848,181194,356042
5호선,여의도,626796,660754,1287550
5호선,영등포구청,91561,92856,184417
5호선,영등포시장,236702,245976,482678
5호선,오금,84772,84659,169431
5호선,오목교(목동운동장앞),580119,626223,1206342
5호선,올림픽공원(한국체대),99798,87294,187092
5호선,왕십리(성동구청),114208,130533,244741
5호선,우장산,358293,354539,712832
5호선,을지로4가,139307,144149,283456
5호선,장한평,445729,443853,889582
5호선,종로3가,377484,363665,741149
5호선,천호(풍납토성),457732,476588,934320
5호선,청구,99370,90755,190125
5호선,충정로(경기대입구),110461,113100,223561
5호선,행당,200808,177797,378605
5호선,화곡,705805,653682,1359487
6호선,고려대(종암),202802,194434,397236
6호선,공덕,454614,443517,898131
6호선,광흥창(서강),227904,222906,450810
6호선,구산,182127,138888,321015
6호선,녹사평(용산구청),121789,123111,244900
6호선,대흥(서강대앞),203368,212006,415374
6호선,독바위,67550,70459,138009
6호선,돌곶이,209918,196312,406230
6호선,동묘앞,198787,203494,402281
6호선,디지털미디어시티,329001,357326,686327
6호선,마포구청,346601,310667,657268
6호선,망원,341715,369939,711654
6호선,버티고개,55451,52830,108281
6호선,보문,176560,160608,337168
6호선,봉화산(서울의료원),234547,211696,446243
6호선,불광,113479,111679,225158
6호선,삼각지,148395,128259,276654
6호선,상수,228236,258108,486344
6호선,상월곡(한국과학기술연구원),152512,136629,289141
6호선,새절(신사),314291,297151,611442
6호선,석계,305623,312246,617869
6호선,신내,5,0,5
6호선,신당,202758,207906,410664
6호선,안암(고대병원앞),270044,268279,538323
6호선,약수,90109,92087,182196
6호선,역촌,94360,106615,200975
6호선,연신내,12,0,12
6호선,월곡(동덕여대),286621,278590,565211
6호선,월드컵경기장(성산),115445,120625,236070
6호선,응암,419832,413473,833305
6호선,이태원,311108,341898,653006
6호선,증산(명지대앞),244683,235466,480149
6호선,창신,83998,67006,151004
6호선,청구,90873,98572,189445
6호선,태릉입구,128640,146424,275064
6호선,한강진,177006,208661,385667
6호선,합정,331129,317975,649104
6호선,화랑대(서울여대입구),287250,217398,504648
6호선,효창공원앞,167717,151657,319374
7호선,가산디지털단지,1044261,1044662,2088923
7호선,강남구청,371256,415407,786663
7호선,건대입구,343942,366533,710475
7호선,고속터미널,471484,389747,861231
7호선,공릉(서울과학기술대),289707,287701,577408
7호선,광명사거리,592516,580570,1173086
7호선,군자(능동),352490,275599,628089
7호선,굴포천,217408,229289,446697
7호선,까치울,170031,160708,330739
7호선,남구로,387125,411051,798176
7호선,남성,275164,254373,529537
7호선,내방,340894,350124,691018
7호선,노원,505048,537834,1042882
7호선,논현,485217,533144,1018361
7호선,대림(구로구청),222060,221896,443956
7호선,도봉산,207285,240268,447553
7호선,뚝섬유원지,168690,163254,331944
7호선,마들,287776,272006,559782
7호선,먹골,248248,241339,489587
7호선,면목,365394,353331,718725
7호선,반포,151866,147401,299267
7호선,보라매,228648,230273,458921
7호선,부천시청,300981,300040,601021
7호선,부천종합운동장,109751,91607,201358
7호선,부평구청,285407,231216,516623
7호선,사가정,371966,370674,742640
7호선,삼산체육관,120988,108602,229590
7호선,상도,262883,250507,513390
7호선,상동,333413,344067,677480
7호선,상봉(시외버스터미널),411290,392147,803437
7호선,수락산,301338,299967,601305
7호선,숭실대입구(살피재),309646,306888,616534
7호선,신대방삼거리,401845,383025,784870
7호선,신중동,351084,348129,699213
7호선,신풍,267490,255508,522998
7호선,어린이대공원(세종대),287232,276241,563473
7호선,온수(성공회대입구),242435,228367,470802
7호선,용마산,143760,135722,279482
7호선,이수,398892,392955,791847
7호선,장승배기,254642,246562,501204
7호선,장암,57020,18764,75784
7호선,중계,364361,331418,695779
7호선,중곡,238141,221668,459809
7호선,중화,269145,260949,530094
7호선,천왕,240470,217354,457824
7호선,철산,547958,563387,1111345
7호선,청담,480886,543553,1024439
7호선,춘의,222351,216788,439139
7호선,태릉입구,196144,182793,378937
7호선,하계,443809,418213,862022
7호선,학동,549358,594179,1143537
8호선,가락시장,201189,228411,429600
8호선,강동구청,262417,269593,532010
8호선,남한산성입구(성남법원.검찰청),319998,288129,608127
8호선,단대오거리,250396,239275,489671
8호선,모란,113497,85389,198886
8호선,몽촌토성(평화의문),132818,140606,273424
8호선,문정,490739,508764,999503
8호선,복정,252703,211820,464523
8호선,산성,126080,122726,248806
8호선,석촌,193380,221848,415228
8호선,송파,228608,217809,446417
8호선,수진,135620,125981,261601
8호선,신흥,115046,123992,239038
8호선,암사,454098,400022,854120
8호선,잠실(송파구청),377467,429723,807190
8호선,장지,433486,411243,844729
8호선,천호(풍납토성),418651,478114,896765
9호선,가양,492499,477815,970314
9호선,개화,64786,44714,109500
9호선,고속터미널,327176,464862,792038
9호선,공항시장,68470,76377,144847
9호선,구반포,72825,75974,148799
9호선,국회의사당,400590,397744,798334
9호선,김포공항,209337,282285,491622
9호선,노들,108097,92738,200835
9호선,노량진,701675,714187,1415862
9호선,당산,446891,437837,884728
9호선,동작(현충원),46439,36924,83363
9호선,등촌,253265,254165,507430
9호선,마곡나루,239538,239535,479073
9호선,사평,77517,75667,153184
9호선,샛강,133145,140717,273862
9호선,선유도,175791,168500,344291
9호선,신논현,832376,846287,1678663
9호선,신목동,94042,84732,178774
9호선,신반포,70827,70580,141407
9호선,신방화,164429,160721,325150
9호선,양천향교,209766,214908,424674
9호선,여의도,573411,550676,1124087
9호선,염창,409766,393914,803680
9호선,증미,170023,172274,342297
9호선,흑석(중앙대입구),206213,216692,422905
9호선2~3단계,둔촌오륜,20687,20216,40903
9호선2~3단계,봉은사,424048,425318,849366
9호선2~3단계,삼성중앙,154696,159486,314182
9호선2~3단계,삼전,144599,142218,286817
9호선2~3단계,석촌,172454,146307,318761
9호선2~3단계,석촌고분,126663,125707,252370
9호선2~3단계,선정릉,213787,230215,444002
9호선2~3단계,송파나루,98555,104766,203321
9호선2~3단계,언주,231520,231393,462913
9호선2~3단계,올림픽공원(한국체대),124982,123208,248190
9호선2~3단계,종합운동장,109020,101789,210809
9호선2~3단계,중앙보훈병원,220696,200242,420938
9호선2~3단계,한성백제,54296,49239,103535
경강선,경기광주,166494,156532,323026
경강선,곤지암,46283,44723,91006
경강선,부발,43313,38799,82112
경강선,삼동,53490,46672,100162
경강선,세종대왕릉,6712,6588,13300
경강선,신둔도예촌,27113,24960,52073
경강선,여주,44443,44557,89000
경강선,이매,25945,21951,47896
경강선,이천,62266,66348,128614
경강선,초월,63308,60121,123429
경강선,판교,106825,105272,212097
경부선,가산디지털단지,427860,495041,922901
경부선,관악,183861,168676,352537
경부선,광명,74887,57522,132409
경부선,구로,441605,448732,890337
경부선,군포,173294,169118,342412
경부선,금정,624026,640714,1264740
경부선,금천구청,284830,274854,559684
경부선,남영,235607,247650,483257
경부선,노량진,255648,242153,497801
경부선,당정,153840,144564,298404
경부선,대방,331921,336653,668574
경부선,독산,393039,407097,800136
경부선,두정,110161,112141,222302
경부선,명학,213336,205005,418341
경부선,병점,341585,340551,682136
경부선,서동탄,40319,32823,73142
경부선,서울역,161515,37465,198980
경부선,서정리,120316,121956,242272
경부선,석수,252010,216933,468943
경부선,성균관대,338701,334819,673520
경부선,성환,76729,77057,153786
경부선,세류,81894,75996,157890
경부선,세마,62520,55100,117620
경부선,송탄,97898,93934,191832
경부선,수원,923644,987058,1910702
경부선,신길,223878,187235,411113
경부선,신도림,91059,92688,183747
경부선,안양,552386,557731,1110117
경부선,영등포,1083182,1125296,2208478
경부선,오산,226802,225336,452138
경부선,오산대,66064,57346,123410
경부선,용산,915355,941430,1856785
경부선,의왕,213551,207016,420567
경부선,지제,57875,51640,109515
경부선,직산,18703,18077,36780
경부선,진위,35654,30306,65960
경부선,천안,130616,136094,266710
경부선,평택,284353,279090,563443
경부선,화서,181392,172894,354286
경원선,가능,154864,147639,302503
경원선,광운대,200941,188492,389433
경원선,녹양,113761,106497,220258
경원선,녹천,112544,93749,206293
경원선,덕계,55512,48420,103932
경원선,덕정,135179,130175,265354
경원선,도봉,143026,134267,277293
경원선,도봉산,172712,104764,277476
경원선,동두천,48629,57461,106090
경원선,동두천중앙,82100,79212,161312
경원선,망월사,177289,178333,355622
경원선,방학,230723,222511,453234
경원선,보산,38656,35816,74472
경원선,서빙고,43422,40799,84221
경원선,석계,218007,245277,463284
경원선,소요산,69233,57178,126411
경원선,신이문,212889,192237,405126
경원선,양주,193899,177195,371094
경원선,옥수,1131,700,1831
경원선,왕십리(성동구청),358039,401428,759467
경원선,외대앞,207467,201884,409351
경원선,월계,139979,129706,269685
경원선,응봉,42603,36233,78836
경원선,의정부,465764,485491,951255
경원선,이촌(국립중앙박물관),94981,74153,169134
경원선,지행,158685,156145,314830
경원선,창동,13,0,13
경원선,청량리(서울시립대입구),374507,398967,773474
경원선,한남,106284,101672,207956
경원선,회룡,301280,290668,591948
경의선,가좌,125451,115087,240538
경의선,강매,68833,57515,126348
경의선,검암,6,0,6
경의선,계양,5,0,5
경의선,곡산,12431,12934,25365
경의선,공덕,87726,75150,162876
경의선,금릉,106481,103959,210440
경의선,금촌,158904,156275,315179
경의선,능곡,84586,76915,161501
경의선,디지털미디어시티,55984,52546,108530
경의선,문산,130101,129637,259738
경의선,백마,161266,149018,310284
경의선,서강대,52189,51087,103276
경의선,서울역,100836,129419,230255
경의선,수색,54725,55789,110514
경의선,신촌,21154,27928,49082
경의선,야당,130807,124331,255138
경의선,운정,141750,131143,272893
경의선,월롱,48544,42873,91417
경의선,일산,214186,209207,423393
경의선,탄현,178489,171978,350467
경의선,파주,27640,19700,47340
경의선,풍산,126532,116120,242652
경의선,행신,188821,181625,370446
경의선,홍대입구,45524,54973,100497
경의선,화전,40766,36771,77537
경의선,효창공원앞,66697,74415,141112
경인선,간석,149848,141816,291664
경인선,개봉,536769,537243,1074012
경인선,구일,159451,159724,319175
경인선,도원,81519,83681,165200
경인선,도화,95125,85312,180437
경인선,동암,398497,398528,797025
경인선,동인천,370305,352889,723194
경인선,백운,188186,182724,370910
경인선,부개,212974,198610,411584
경인선,부천,871881,883491,1755372
경인선,부평,818195,889324,1707519
경인선,소사,239335,227769,467104
경인선,송내,708819,696462,1405281
경인선,역곡,681675,670484,1352159
경인선,오류동,296180,275275,571455
경인선,온수(성공회대입구),159614,157126,316740
경인선,인천,81535,62332,143867
경인선,제물포,245560,230894,476454
경인선,주안,501976,453121,955097
경인선,중동,226418,212309,438727
경춘선,가평,41435,42831,84266
경춘선,갈매,64185,54654,118839
경춘선,강촌,7784,7399,15183
경춘선,굴봉산,2822,3237,6059
경춘선,금곡,35956,33879,69835
경춘선,김유정,6861,7370,14231
경춘선,남춘천,60699,62878,123577
경춘선,대성리,12148,12164,24312
경춘선,마석,86490,84242,170732
경춘선,백양리,6420,6118,12538
경춘선,별내,59557,58081,117638
경춘선,사릉,77626,73204,150830
경춘선,상천,5426,5091,10517
경춘선,신내,30505,31305,61810
경춘선,천마산,35760,32833,68593
경춘선,청평,43692,41705,85397
경춘선,춘천,34399,30739,65138
경춘선,퇴계원,85370,78002,163372
경춘선,평내호평,136422,132647,269069
공항철도 1호선,검암,189737,180330,370067
공항철도 1호선,계양,231422,210939,442361
공항철도 1호선,공덕,59503,76975,136478
공항철도 1호선,공항화물청사,59525,65686,125211
공항철도 1호선,김포공항,262256,152249,414505
공항철도 1호선,디지털미디어시티,323205,288687,611892
공항철도 1호선,마곡나루,166075,147032,313107
공항철도 1호선,서울역,308659,265586,574245
공항철도 1호선,영종,66359,68494,134853
공항철도 1호선,운서,172147,179899,352046
공항철도 1호선,인천공항1터미널,359892,359010,718902
공항철도 1호선,인천공항2터미널,129198,112123,241321
공항철도 1호선,청라국제도시,161077,149094,310171
공항철도 1호선,홍대입구,270309,270006,540315
과천선,경마공원,64044,64540,128584
과천선,과천,120807,109357,230164
과천선,대공원,56089,58725,114814
과천선,범계,670204,656067,1326271
과천선,선바위,212910,179186,392096
과천선,인덕원,590981,605757,1196738
과천선,정부과천청사,275464,270928,546392
과천선,평촌,434432,426817,861249
분당선,가천대,164926,185727,350653
분당선,강남구청,232896,268122,501018
분당선,개포동,87299,90604,177903
분당선,구룡,35189,34469,69658
분당선,구성,120906,120657,241563
분당선,기흥,240034,227615,467649
분당선,대모산입구,80871,74767,155638
분당선,도곡,163793,163896,327689
분당선,망포,334479,309680,644159
분당선,매교,54925,55896,110821
분당선,매탄권선,108226,101224,209450
분당선,모란,520939,529706,1050645
분당선,미금,415599,442299,857898
분당선,보정,63201,53740,116941
분당선,복정,8,0,8
분당선,상갈,137713,127158,264871
분당선,서울숲,199399,201070,400469
분당선,서현,679667,685919,1365586
분당선,선릉,304472,490466,794938
분당선,선정릉,194767,207089,401856
분당선,수내,338156,336957,675113
분당선,수서,345081,353947,699028
분당선,수원,201864,142865,344729
분당선,수원시청,281032,314840,595872
분당선,신갈,119245,115200,234445
분당선,압구정로데오,397330,450101,847431
분당선,야탑,693345,730468,1423813
분당선,영통,215124,217122,432246
분당선,오리,305183,258899,564082
분당선,이매,139872,134582,274454
분당선,정자,424163,451768,875931
분당선,죽전,345107,377065,722172
분당선,청명,103333,95601,198934
분당선,태평,335909,329087,664996
분당선,한티,357810,376500,734310
수인선,남동인더스파크,48179,52625,100804
수인선,달월,1646,1141,2787
수인선,소래포구,104352,96437,200789
수인선,송도,61032,56808,117840
수인선,숭의,86840,81088,167928
수인선,신포,39906,41517,81423
수인선,연수,110991,111814,222805
수인선,원인재,101895,103423,205318
수인선,월곶,56354,52852,109206
수인선,인천,22473,37540,60013
수인선,인천논현,137742,144612,282354
수인선,인하대,119925,113201,233126
수인선,호구포,82314,82541,164855
안산선,고잔,193661,188829,382490
안산선,대야미,115637,102051,217688
안산선,반월,107423,100464,207887
안산선,산본,424480,452323,876803
안산선,상록수,441464,432587,874051
안산선,수리산,101239,78772,180011
안산선,신길온천,36921,33396,70317
안산선,안산,310623,279716,590339
안산선,오이도,222107,211826,433933
안산선,정왕,169869,180784,350653
안산선,중앙,391840,415165,807005
안산선,초지,94748,93912,188660
안산선,한대앞,187300,183794,371094
우이신설선,4.19민주묘지,61816,58669,120485
우이신설선,가오리,95064,93227,188291
우이신설선,보문,35578,36039,71617
우이신설선,북한산보국문,135056,126478,261534
우이신설선,북한산우이,56998,50646,107644
우이신설선,삼양,46747,50392,97139
우이신설선,삼양사거리,57197,58721,115918
우이신설선,성신여대입구(돈암),81412,90922,172334
우이신설선,솔밭공원,55870,53819,109689
우이신설선,솔샘,133679,123204,256883
우이신설선,신설동,47677,47993,95670
우이신설선,정릉,101163,93805,194968
우이신설선,화계,78302,73947,152249
일산선,대곡,38449,27745,66194
일산선,대화,351277,273503,624780
일산선,마두,197944,204649,402593
일산선,백석,260444,261514,521958
일산선,삼송,429582,409195,838777
일산선,원당,269256,255881,525137
일산선,원흥,217449,201780,419229
일산선,정발산,187711,197447,385158
일산선,주엽,228772,234221,462993
일산선,화정,445777,461788,907565
장항선,배방,21917,21282,43199
장항선,봉명,28476,27926,56402
장항선,신창(순천향대),26410,25917,52327
장항선,쌍용(나사렛대),43390,40107,83497
장항선,아산,62129,55180,117309
장항선,온양온천,101349,102916,204265
중앙선,구리,325704,331625,657329
중앙선,국수,16296,16451,32747
중앙선,덕소,141979,139592,281571
중앙선,도농,234442,209551,443993
중앙선,도심,61657,48392,110049
중앙선,망우,184100,179242,363342
중앙선,상봉(시외버스터미널),141425,136496,277921
중앙선,신원,4007,3645,7652
중앙선,아신,12926,12943,25869
중앙선,양수,41271,41904,83175
중앙선,양원,35171,35560,70731
중앙선,양정,18413,15834,34247
중앙선,양평,71418,72609,144027
중앙선,오빈,6743,6776,13519
중앙선,용문,46106,48061,94167
중앙선,운길산,13597,12626,26223
중앙선,원덕,8036,8053,16089
중앙선,중랑,132781,126275,259056
중앙선,지평,1072,843,1915
중앙선,팔당,17436,17201,34637
중앙선,회기,594158,570251,1164409
